Part ID,Supplier,Target OEM,Plant Location,Lead Time (Days),Component Category,Stock Status,Batch Quantity,Unit Cost (INR),Total Batch Value (INR),GST Rate (%),GST Amount (INR),Final Value with GST (INR)
PRT-IND-200741,Mahindra CIE,Mahindra & Mahindra,Gurugram,8,Electrical & Sensor,Overstocked,1271,"₹12,286.50","₹15,616,141.50",18,"₹2,810,905.47","₹18,427,046.97"
PRT-IND-200742,Motherson Sumi,TVS Motor,Sanand,44,Braking System,Overstocked,1558,"₹30,700.50","₹47,831,379.00",28,"₹13,392,786.12","₹61,224,165.12"
PRT-IND-200743,Mahindra CIE,Bajaj Auto,Bengaluru,28,Suspension,Reorder Needed,265,"₹4,241.50","₹1,123,997.50",28,"₹314,719.30","₹1,438,716.80"
PRT-IND-200744,Endurance Tech,Tata Motors,Bengaluru,7,Electrical & Sensor,Optimal Stock,578,"₹9,517.50","₹5,501,115.00",18,"₹990,200.70","₹6,491,315.70"
PRT-IND-200745,Tata AutoComp,Bajaj Auto,Pithampur,23,Engine Core,Optimal Stock,555,"₹46,098.50","₹25,584,667.50",28,"₹7,163,706.90","₹32,748,374.40"
PRT-IND-200746,Uno Minda,TVS Motor,Gurugram,26,Transmission,Overstocked,1385,"₹3,859.00","₹5,344,715.00",28,"₹1,496,520.20","₹6,841,235.20"
PRT-IND-200747,Uno Minda,Maruti Suzuki,Pune,12,Exhaust,Optimal Stock,586,"₹46,721.00","₹27,378,506.00",28,"₹7,665,981.68","₹35,044,487.68"
PRT-IND-200748,Uno Minda,TVS Motor,Sanand,26,Engine Core,Optimal Stock,696,"₹33,630.50","₹23,406,828.00",28,"₹6,553,911.84","₹29,960,739.84"
PRT-IND-200749,Bosch India,Bajaj Auto,Jamshedpur,21,Braking System,Optimal Stock,345,"₹34,414.00","₹11,872,830.00",28,"₹3,324,392.40","₹15,197,222.40"
PRT-IND-200750,Motherson Sumi,Bajaj Auto,Manesar,44,Suspension,Overstocked,1711,"₹45,814.50","₹78,388,609.50",28,"₹21,948,810.66","₹100,337,420.16"
PRT-IND-200751,Bosch India,Hero MotoCorp,Sanand,6,Engine Core,Optimal Stock,966,"₹21,437.00","₹20,708,142.00",28,"₹5,798,279.76","₹26,506,421.76"
PRT-IND-200752,Endurance Tech,Maruti Suzuki,Pithampur,38,Exhaust,Optimal Stock,1058,"₹25,122.00","₹26,579,076.00",28,"₹7,442,141.28","₹34,021,217.28"
PRT-IND-200753,Bharat Forge,Hyundai India,Sanand,11,Transmission,Optimal Stock,661,"₹5,681.00","₹3,755,141.00",28,"₹1,051,439.48","₹4,806,580.48"
PRT-IND-200754,Mahindra CIE,TVS Motor,Chennai,36,Engine Core,Reorder Needed,249,"₹34,444.50","₹8,576,680.50",28,"₹2,401,470.54","₹10,978,151.04"
PRT-IND-200755,Bharat Forge,TVS Motor,Anantapur,17,Electrical & Sensor,Optimal Stock,720,"₹11,022.50","₹7,936,200.00",18,"₹1,428,516.00","₹9,364,716.00"
PRT-IND-200756,Motherson Sumi,Mahindra & Mahindra,Bengaluru,21,Braking System,Optimal Stock,346,"₹40,575.50","₹14,039,123.00",28,"₹3,930,954.44","₹17,970,077.44"
PRT-IND-200757,Tata AutoComp,Mahindra & Mahindra,Pune,3,Engine Core,Optimal Stock,954,"₹9,868.00","₹9,414,072.00",28,"₹2,635,940.16","₹12,050,012.16"
PRT-IND-200758,Mahindra CIE,Bajaj Auto,Pune,4,Suspension,Optimal Stock,639,"₹8,159.50","₹5,213,920.50",28,"₹1,459,897.74","₹6,673,818.24"
PRT-IND-200759,Bosch India,Hero MotoCorp,Chennai,11,Electrical & Sensor,Overstocked,1699,"₹10,989.50","₹18,671,160.50",18,"₹3,360,808.89","₹22,031,969.39"
PRT-IND-200760,Bosch India,Maruti Suzuki,Coimbatore,24,Transmission,Optimal Stock,1119,"₹48,662.50","₹54,453,337.50",28,"₹15,246,934.50","₹69,700,272.00"
PRT-IND-200761,Bosch India,Mahindra & Mahindra,Bengaluru,5,Engine Core,Overstocked,1318,"₹28,361.00","₹37,379,798.00",28,"₹10,466,343.44","₹47,846,141.44"
PRT-IND-200762,Bosch India,Hyundai India,Chennai,43,Exhaust,Optimal Stock,877,"₹12,807.00","₹11,231,739.00",28,"₹3,144,886.92","₹14,376,625.92"
PRT-IND-200763,Bharat Forge,Maruti Suzuki,Bengaluru,8,Engine Core,Optimal Stock,1037,"₹46,574.50","₹48,297,756.50",28,"₹13,523,371.82","₹61,821,128.32"
PRT-IND-200764,Bosch India,Hyundai India,Pune,9,Engine Core,Reorder Needed,222,"₹13,805.50","₹3,064,821.00",28,"₹858,149.88","₹3,922,970.88"
PRT-IND-200765,Endurance Tech,Hyundai India,Sanand,43,Engine Core,Overstocked,1648,₹890.50,"₹1,467,544.00",28,"₹410,912.32","₹1,878,456.32"
PRT-IND-200766,Bharat Forge,Bajaj Auto,Pune,8,Electrical & Sensor,Optimal Stock,1032,"₹10,946.50","₹11,296,788.00",18,"₹2,033,421.84","₹13,330,209.84"
PRT-IND-200767,Uno Minda,Hyundai India,Sanand,6,Transmission,Optimal Stock,756,"₹37,472.00","₹28,328,832.00",28,"₹7,932,072.96","₹36,260,904.96"
PRT-IND-200768,Bosch India,Bajaj Auto,Pithampur,38,Transmission,Reorder Needed,89,"₹37,067.00","₹3,298,963.00",28,"₹923,709.64","₹4,222,672.64"
PRT-IND-200769,Bharat Forge,Maruti Suzuki,Pune,27,Engine Core,Overstocked,1349,"₹2,044.50","₹2,758,030.50",28,"₹772,248.54","₹3,530,279.04"
PRT-IND-200770,Endurance Tech,Tata Motors,Chennai,41,Engine Core,Optimal Stock,691,"₹2,229.50","₹1,540,584.50",28,"₹431,363.66","₹1,971,948.16"
PRT-IND-200771,Endurance Tech,Mahindra & Mahindra,Manesar,23,Exhaust,Overstocked,1454,"₹13,156.00","₹19,128,824.00",28,"₹5,356,070.72","₹24,484,894.72"
PRT-IND-200772,Bharat Forge,TVS Motor,Sanand,9,Transmission,Reorder Needed,276,"₹37,047.00","₹10,224,972.00",28,"₹2,862,992.16","₹13,087,964.16"
PRT-IND-200773,Uno Minda,Bajaj Auto,Gurugram,36,Exhaust,Reorder Needed,217,"₹13,001.50","₹2,821,325.50",28,"₹789,971.14","₹3,611,296.64"
PRT-IND-200774,Bosch India,Mahindra & Mahindra,Chennai,9,Electrical & Sensor,Overstocked,1913,"₹10,071.50","₹19,266,779.50",18,"₹3,468,020.31","₹22,734,799.81"
PRT-IND-200775,Endurance Tech,Tata Motors,Jamshedpur,16,Braking System,Optimal Stock,545,"₹18,031.50","₹9,827,167.50",28,"₹2,751,606.90","₹12,578,774.40"
PRT-IND-200776,Bosch India,Maruti Suzuki,Coimbatore,21,Electrical & Sensor,Optimal Stock,1035,"₹14,535.50","₹15,044,242.50",18,"₹2,707,963.65","₹17,752,206.15"
PRT-IND-200777,Tata AutoComp,Mahindra & Mahindra,Bengaluru,13,Suspension,Optimal Stock,953,"₹48,345.50","₹46,073,261.50",28,"₹12,900,513.22","₹58,973,774.72"
PRT-IND-200778,Tata AutoComp,Bajaj Auto,Coimbatore,16,Transmission,Optimal Stock,873,"₹17,487.50","₹15,266,587.50",28,"₹4,274,644.50","₹19,541,232.00"
PRT-IND-200779,Uno Minda,Hero MotoCorp,Bengaluru,5,Engine Core,Overstocked,1380,"₹26,486.50","₹36,551,370.00",28,"₹10,234,383.60","₹46,785,753.60"
PRT-IND-200780,Tata AutoComp,Hero MotoCorp,Jamshedpur,33,Exhaust,Optimal Stock,1003,"₹6,317.50","₹6,336,452.50",28,"₹1,774,206.70","₹8,110,659.20"
PRT-IND-200781,Bosch India,Tata Motors,Pune,3,Transmission,Overstocked,1279,"₹28,909.50","₹36,975,250.50",28,"₹10,353,070.14","₹47,328,320.64"
PRT-IND-200782,Bharat Forge,Tata Motors,Chennai,34,Exhaust,Reorder Needed,161,"₹27,146.00","₹4,370,506.00",28,"₹1,223,741.68","₹5,594,247.68"
PRT-IND-200783,Motherson Sumi,Tata Motors,Pune,38,Braking System,Overstocked,1621,"₹27,784.00","₹45,037,864.00",28,"₹12,610,601.92","₹57,648,465.92"
PRT-IND-200784,Tata AutoComp,Hyundai India,Sanand,37,Electrical & Sensor,Overstocked,1409,"₹33,636.50","₹47,393,828.50",18,"₹8,530,889.13","₹55,924,717.63"
PRT-IND-200785,Tata AutoComp,TVS Motor,Pithampur,34,Braking System,Optimal Stock,923,"₹14,970.50","₹13,817,771.50",28,"₹3,868,976.02","₹17,686,747.52"
PRT-IND-200786,Endurance Tech,Mahindra & Mahindra,Chennai,40,Transmission,Overstocked,1236,"₹30,775.50","₹38,038,518.00",28,"₹10,650,785.04","₹48,689,303.04"
PRT-IND-200787,Tata AutoComp,Hyundai India,Sanand,33,Transmission,Optimal Stock,1160,"₹49,730.00","₹57,686,800.00",28,"₹16,152,304.00","₹73,839,104.00"
PRT-IND-200788,Uno Minda,Mahindra & Mahindra,Pithampur,5,Electrical & Sensor,Optimal Stock,1021,"₹49,354.00","₹50,390,434.00",18,"₹9,070,278.12","₹59,460,712.12"
PRT-IND-200789,Uno Minda,Hyundai India,Gurugram,5,Braking System,Optimal Stock,1134,"₹16,766.50","₹19,013,211.00",28,"₹5,323,699.08","₹24,336,910.08"
PRT-IND-200790,Uno Minda,Hero MotoCorp,Gurugram,32,Exhaust,Overstocked,1211,"₹11,272.00","₹13,650,392.00",28,"₹3,822,109.76","₹17,472,501.76"
PRT-IND-200791,Mahindra CIE,Hyundai India,Manesar,38,Suspension,Optimal Stock,1100,"₹27,996.50","₹30,796,150.00",28,"₹8,622,922.00","₹39,419,072.00"
PRT-IND-200792,Endurance Tech,Hero MotoCorp,Coimbatore,43,Engine Core,Optimal Stock,1150,"₹7,385.00","₹8,492,750.00",28,"₹2,377,970.00","₹10,870,720.00"
PRT-IND-200793,Motherson Sumi,TVS Motor,Anantapur,4,Suspension,Overstocked,1519,"₹9,467.50","₹14,381,132.50",28,"₹4,026,717.10","₹18,407,849.60"
PRT-IND-200794,Uno Minda,Tata Motors,Bengaluru,36,Transmission,Reorder Needed,135,"₹45,421.00","₹6,131,835.00",28,"₹1,716,913.80","₹7,848,748.80"
PRT-IND-200795,Mahindra CIE,Bajaj Auto,Pithampur,16,Electrical & Sensor,Overstocked,1288,"₹14,912.00","₹19,206,656.00",18,"₹3,457,198.08","₹22,663,854.08"
PRT-IND-200796,Bharat Forge,Tata Motors,Pithampur,36,Engine Core,Overstocked,1562,"₹25,257.50","₹39,452,215.00",28,"₹11,046,620.20","₹50,498,835.20"
PRT-IND-200797,Bosch India,Tata Motors,Bengaluru,7,Engine Core,Optimal Stock,862,"₹21,629.00","₹18,644,198.00",28,"₹5,220,375.44","₹23,864,573.44"
PRT-IND-200798,Bosch India,Mahindra & Mahindra,Manesar,43,Transmission,Reorder Needed,217,"₹33,372.50","₹7,241,832.50",28,"₹2,027,713.10","₹9,269,545.60"
PRT-IND-200799,Tata AutoComp,Hero MotoCorp,Pithampur,6,Electrical & Sensor,Reorder Needed,288,"₹16,551.50","₹4,766,832.00",18,"₹858,029.76","₹5,624,861.76"
PRT-IND-200800,Bosch India,Tata Motors,Bengaluru,13,Braking System,Optimal Stock,403,"₹34,626.50","₹13,954,479.50",28,"₹3,907,254.26","₹17,861,733.76"
PRT-IND-200801,Mahindra CIE,TVS Motor,Bengaluru,39,Braking System,Overstocked,1291,"₹46,575.00","₹60,128,325.00",28,"₹16,835,931.00","₹76,964,256.00"
PRT-IND-200802,Bosch India,Bajaj Auto,Jamshedpur,43,Transmission,Optimal Stock,337,"₹20,997.00","₹7,075,989.00",28,"₹1,981,276.92","₹9,057,265.92"
PRT-IND-200803,Endurance Tech,Bajaj Auto,Pune,36,Engine Core,Optimal Stock,1058,"₹48,376.50","₹51,182,337.00",28,"₹14,331,054.36","₹65,513,391.36"
PRT-IND-200804,Tata AutoComp,Maruti Suzuki,Gurugram,39,Engine Core,Reorder Needed,150,"₹6,021.50","₹903,225.00",28,"₹252,903.00","₹1,156,128.00"
PRT-IND-200805,Motherson Sumi,Tata Motors,Anantapur,33,Exhaust,Overstocked,1530,"₹32,202.00","₹49,269,060.00",28,"₹13,795,336.80","₹63,064,396.80"
PRT-IND-200806,Bosch India,Tata Motors,Sanand,38,Exhaust,Overstocked,1688,₹869.50,"₹1,467,716.00",28,"₹410,960.48","₹1,878,676.48"
PRT-IND-200807,Bosch India,Maruti Suzuki,Coimbatore,31,Suspension,Overstocked,1298,"₹49,766.00","₹64,596,268.00",28,"₹18,086,955.04","₹82,683,223.04"
PRT-IND-200808,Motherson Sumi,Hyundai India,Pithampur,40,Braking System,Overstocked,1392,"₹26,278.50","₹36,579,672.00",28,"₹10,242,308.16","₹46,821,980.16"
PRT-IND-200809,Endurance Tech,Mahindra & Mahindra,Gurugram,16,Transmission,Overstocked,1986,"₹44,866.00","₹89,103,876.00",28,"₹24,949,085.28","₹114,052,961.28"
PRT-IND-200810,Bosch India,TVS Motor,Pithampur,32,Electrical & Sensor,Optimal Stock,369,"₹4,561.00","₹1,683,009.00",18,"₹302,941.62","₹1,985,950.62"
PRT-IND-200811,Motherson Sumi,Hyundai India,Chennai,33,Braking System,Optimal Stock,966,"₹48,296.50","₹46,654,419.00",28,"₹13,063,237.32","₹59,717,656.32"
PRT-IND-200812,Bosch India,Maruti Suzuki,Jamshedpur,17,Transmission,Optimal Stock,897,"₹17,693.50","₹15,871,069.50",28,"₹4,443,899.46","₹20,314,968.96"
PRT-IND-200813,Bharat Forge,Hyundai India,Anantapur,12,Exhaust,Optimal Stock,1114,"₹9,514.00","₹10,598,596.00",28,"₹2,967,606.88","₹13,566,202.88"
PRT-IND-200814,Endurance Tech,TVS Motor,Chennai,15,Engine Core,Optimal Stock,881,"₹14,610.00","₹12,871,410.00",28,"₹3,603,994.80","₹16,475,404.80"
PRT-IND-200815,Uno Minda,Mahindra & Mahindra,Pune,15,Exhaust,Reorder Needed,54,"₹2,980.50","₹160,947.00",28,"₹45,065.16","₹206,012.16"
PRT-IND-200816,Tata AutoComp,Tata Motors,Pune,37,Transmission,Overstocked,1768,"₹5,801.50","₹10,257,052.00",28,"₹2,871,974.56","₹13,129,026.56"
PRT-IND-200817,Bosch India,Tata Motors,Chennai,12,Electrical & Sensor,Optimal Stock,509,"₹46,796.50","₹23,819,418.50",18,"₹4,287,495.33","₹28,106,913.83"
PRT-IND-200818,Mahindra CIE,TVS Motor,Pune,5,Suspension,Overstocked,1509,"₹49,394.00","₹74,535,546.00",28,"₹20,869,952.88","₹95,405,498.88"
PRT-IND-200819,Bosch India,Mahindra & Mahindra,Bengaluru,20,Engine Core,Optimal Stock,446,"₹48,135.50","₹21,468,433.00",28,"₹6,011,161.24","₹27,479,594.24"
PRT-IND-200820,Uno Minda,Mahindra & Mahindra,Coimbatore,33,Suspension,Optimal Stock,388,"₹4,571.00","₹1,773,548.00",28,"₹496,593.44","₹2,270,141.44"
PRT-IND-200821,Bosch India,Maruti Suzuki,Jamshedpur,5,Transmission,Overstocked,1433,"₹36,089.00","₹51,715,537.00",28,"₹14,480,350.36","₹66,195,887.36"
PRT-IND-200822,Motherson Sumi,Maruti Suzuki,Gurugram,23,Electrical & Sensor,Reorder Needed,275,"₹25,100.00","₹6,902,500.00",18,"₹1,242,450.00","₹8,144,950.00"
PRT-IND-200823,Mahindra CIE,Mahindra & Mahindra,Pithampur,24,Transmission,Optimal Stock,624,"₹22,579.50","₹14,089,608.00",28,"₹3,945,090.24","₹18,034,698.24"
PRT-IND-200824,Bharat Forge,TVS Motor,Pune,37,Braking System,Optimal Stock,459,"₹38,151.00","₹17,511,309.00",28,"₹4,903,166.52","₹22,414,475.52"
PRT-IND-200825,Endurance Tech,Tata Motors,Pune,8,Transmission,Reorder Needed,147,"₹40,267.50","₹5,919,322.50",28,"₹1,657,410.30","₹7,576,732.80"
PRT-IND-200826,Bosch India,Hyundai India,Pune,34,Transmission,Overstocked,1657,"₹13,454.00","₹22,293,278.00",28,"₹6,242,117.84","₹28,535,395.84"
PRT-IND-200827,Motherson Sumi,Mahindra & Mahindra,Coimbatore,4,Braking System,Optimal Stock,657,"₹34,562.00","₹22,707,234.00",28,"₹6,358,025.52","₹29,065,259.52"
PRT-IND-200828,Uno Minda,Hyundai India,Jamshedpur,6,Braking System,Overstocked,1870,"₹29,459.50","₹55,089,265.00",28,"₹15,424,994.20","₹70,514,259.20"
PRT-IND-200829,Endurance Tech,TVS Motor,Bengaluru,33,Braking System,Overstocked,1267,"₹40,280.50","₹51,035,393.50",28,"₹14,289,910.18","₹65,325,303.68"
PRT-IND-200830,Motherson Sumi,Tata Motors,Anantapur,18,Suspension,Overstocked,1677,"₹32,926.00","₹55,216,902.00",28,"₹15,460,732.56","₹70,677,634.56"
PRT-IND-200831,Endurance Tech,TVS Motor,Pithampur,35,Transmission,Optimal Stock,387,"₹41,605.50","₹16,101,328.50",28,"₹4,508,371.98","₹20,609,700.48"
PRT-IND-200832,Endurance Tech,Maruti Suzuki,Pune,11,Engine Core,Optimal Stock,1043,"₹21,024.50","₹21,928,553.50",28,"₹6,139,994.98","₹28,068,548.48"
PRT-IND-200833,Endurance Tech,Tata Motors,Pithampur,41,Braking System,Overstocked,1660,"₹25,927.00","₹43,038,820.00",28,"₹12,050,869.60","₹55,089,689.60"
PRT-IND-200834,Tata AutoComp,Maruti Suzuki,Sanand,24,Exhaust,Overstocked,1852,"₹13,525.50","₹25,049,226.00",28,"₹7,013,783.28","₹32,063,009.28"
PRT-IND-200835,Uno Minda,Hero MotoCorp,Pune,43,Exhaust,Overstocked,1329,"₹3,670.50","₹4,878,094.50",28,"₹1,365,866.46","₹6,243,960.96"
PRT-IND-200836,Bosch India,TVS Motor,Gurugram,38,Electrical & Sensor,Overstocked,1821,"₹49,943.50","₹90,947,113.50",18,"₹16,370,480.43","₹107,317,593.93"
PRT-IND-200837,Bharat Forge,Maruti Suzuki,Pune,9,Exhaust,Optimal Stock,927,"₹41,780.00","₹38,730,060.00",28,"₹10,844,416.80","₹49,574,476.80"
PRT-IND-200838,Endurance Tech,Bajaj Auto,Manesar,3,Exhaust,Overstocked,1924,"₹19,869.50","₹38,228,918.00",28,"₹10,704,097.04","₹48,933,015.04"
PRT-IND-200839,Mahindra CIE,TVS Motor,Chennai,28,Transmission,Overstocked,1766,"₹49,428.50","₹87,290,731.00",28,"₹24,441,404.68","₹111,732,135.68"
PRT-IND-200840,Tata AutoComp,Hyundai India,Pune,12,Suspension,Reorder Needed,105,"₹36,325.50","₹3,814,177.50",28,"₹1,067,969.70","₹4,882,147.20"
PRT-IND-200841,Bosch India,Maruti Suzuki,Bengaluru,23,Engine Core,Overstocked,1572,"₹27,290.00","₹42,899,880.00",28,"₹12,011,966.40","₹54,911,846.40"
PRT-IND-200842,Endurance Tech,Hero MotoCorp,Jamshedpur,3,Engine Core,Optimal Stock,738,"₹11,170.50","₹8,243,829.00",28,"₹2,308,272.12","₹10,552,101.12"
PRT-IND-200843,Tata AutoComp,Hero MotoCorp,Gurugram,18,Transmission,Optimal Stock,1112,"₹32,836.50","₹36,514,188.00",28,"₹10,223,972.64","₹46,738,160.64"
PRT-IND-200844,Bosch India,Bajaj Auto,Pithampur,42,Electrical & Sensor,Overstocked,1518,"₹29,058.50","₹44,110,803.00",18,"₹7,939,944.54","₹52,050,747.54"
PRT-IND-200845,Endurance Tech,Mahindra & Mahindra,Chennai,19,Braking System,Overstocked,1735,"₹21,646.00","₹37,555,810.00",28,"₹10,515,626.80","₹48,071,436.80"
PRT-IND-200846,Tata AutoComp,TVS Motor,Manesar,24,Exhaust,Overstocked,1902,"₹48,392.50","₹92,042,535.00",28,"₹25,771,909.80","₹117,814,444.80"
PRT-IND-200847,Bharat Forge,Hyundai India,Pune,27,Suspension,Overstocked,1224,"₹41,489.00","₹50,782,536.00",28,"₹14,219,110.08","₹65,001,646.08"
PRT-IND-200848,Bosch India,Hyundai India,Gurugram,44,Exhaust,Optimal Stock,308,"₹16,154.00","₹4,975,432.00",28,"₹1,393,120.96","₹6,368,552.96"
PRT-IND-200849,Tata AutoComp,TVS Motor,Pithampur,23,Braking System,Overstocked,1702,"₹1,834.00","₹3,121,468.00",28,"₹874,011.04","₹3,995,479.04"
PRT-IND-200850,Bharat Forge,Hyundai India,Pithampur,13,Braking System,Optimal Stock,827,"₹34,056.00","₹28,164,312.00",28,"₹7,886,007.36","₹36,050,319.36"
PRT-IND-200851,Motherson Sumi,Mahindra & Mahindra,Chennai,13,Electrical & Sensor,Overstocked,1809,"₹33,044.00","₹59,776,596.00",18,"₹10,759,787.28","₹70,536,383.28"
PRT-IND-200852,Endurance Tech,TVS Motor,Sanand,31,Electrical & Sensor,Optimal Stock,745,"₹39,053.00","₹29,094,485.00",18,"₹5,237,007.30","₹34,331,492.30"
PRT-IND-200853,Motherson Sumi,Maruti Suzuki,Bengaluru,40,Exhaust,Overstocked,1775,"₹16,850.00","₹29,908,750.00",28,"₹8,374,450.00","₹38,283,200.00"
PRT-IND-200854,Bosch India,TVS Motor,Pune,42,Suspension,Optimal Stock,973,₹651.00,"₹633,423.00",28,"₹177,358.44","₹810,781.44"
PRT-IND-200855,Tata AutoComp,Bajaj Auto,Chennai,39,Exhaust,Overstocked,1961,"₹2,278.50","₹4,468,138.50",28,"₹1,251,078.78","₹5,719,217.28"
PRT-IND-200856,Endurance Tech,Maruti Suzuki,Pune,11,Suspension,Overstocked,1423,"₹16,698.50","₹23,761,965.50",28,"₹6,653,350.34","₹30,415,315.84"
PRT-IND-200857,Endurance Tech,Hyundai India,Pune,8,Suspension,Optimal Stock,808,"₹48,370.50","₹39,083,364.00",28,"₹10,943,341.92","₹50,026,705.92"
PRT-IND-200858,Tata AutoComp,Hero MotoCorp,Chennai,9,Engine Core,Overstocked,1505,"₹6,400.00","₹9,632,000.00",28,"₹2,696,960.00","₹12,328,960.00"
PRT-IND-200859,Mahindra CIE,Hyundai India,Manesar,18,Transmission,Optimal Stock,755,"₹19,498.50","₹14,721,367.50",28,"₹4,121,982.90","₹18,843,350.40"
PRT-IND-200860,Motherson Sumi,Mahindra & Mahindra,Manesar,20,Exhaust,Overstocked,1704,₹894.00,"₹1,523,376.00",28,"₹426,545.28","₹1,949,921.28"
PRT-IND-200861,Bosch India,Mahindra & Mahindra,Manesar,26,Braking System,Optimal Stock,915,"₹17,796.50","₹16,283,797.50",28,"₹4,559,463.30","₹20,843,260.80"
PRT-IND-200862,Endurance Tech,TVS Motor,Sanand,42,Transmission,Optimal Stock,1012,₹661.00,"₹668,932.00",28,"₹187,300.96","₹856,232.96"
PRT-IND-200863,Uno Minda,Hyundai India,Sanand,4,Engine Core,Overstocked,1421,"₹30,155.00","₹42,850,255.00",28,"₹11,998,071.40","₹54,848,326.40"
PRT-IND-200864,Bosch India,Mahindra & Mahindra,Bengaluru,26,Suspension,Optimal Stock,1137,"₹1,379.00","₹1,567,923.00",28,"₹439,018.44","₹2,006,941.44"
PRT-IND-200865,Mahindra CIE,Tata Motors,Chennai,3,Exhaust,Overstocked,1635,"₹16,768.50","₹27,416,497.50",28,"₹7,676,619.30","₹35,093,116.80"
PRT-IND-200866,Motherson Sumi,Maruti Suzuki,Pune,19,Electrical & Sensor,Overstocked,1936,"₹17,226.00","₹33,349,536.00",18,"₹6,002,916.48","₹39,352,452.48"
PRT-IND-200867,Bosch India,Mahindra & Mahindra,Jamshedpur,35,Exhaust,Reorder Needed,218,"₹39,444.50","₹8,598,901.00",28,"₹2,407,692.28","₹11,006,593.28"
PRT-IND-200868,Motherson Sumi,Tata Motors,Coimbatore,21,Electrical & Sensor,Optimal Stock,1124,"₹38,731.50","₹43,534,206.00",18,"₹7,836,157.08","₹51,370,363.08"
PRT-IND-200869,Bharat Forge,Hyundai India,Jamshedpur,38,Electrical & Sensor,Optimal Stock,485,"₹23,518.50","₹11,406,472.50",18,"₹2,053,165.05","₹13,459,637.55"
PRT-IND-200870,Tata AutoComp,Tata Motors,Bengaluru,29,Engine Core,Optimal Stock,1024,"₹6,283.50","₹6,434,304.00",28,"₹1,801,605.12","₹8,235,909.12"
PRT-IND-200871,Bharat Forge,Hyundai India,Sanand,31,Exhaust,Optimal Stock,352,"₹15,689.50","₹5,522,704.00",28,"₹1,546,357.12","₹7,069,061.12"
PRT-IND-200872,Endurance Tech,Hero MotoCorp,Chennai,11,Exhaust,Optimal Stock,573,"₹39,833.50","₹22,824,595.50",28,"₹6,390,886.74","₹29,215,482.24"
PRT-IND-200873,Motherson Sumi,Hero MotoCorp,Sanand,5,Electrical & Sensor,Overstocked,1434,"₹39,708.00","₹56,941,272.00",18,"₹10,249,428.96","₹67,190,700.96"
PRT-IND-200874,Endurance Tech,TVS Motor,Sanand,44,Exhaust,Reorder Needed,101,"₹29,490.00","₹2,978,490.00",28,"₹833,977.20","₹3,812,467.20"
PRT-IND-200875,Motherson Sumi,TVS Motor,Pune,6,Electrical & Sensor,Optimal Stock,1097,"₹44,766.00","₹49,108,302.00",18,"₹8,839,494.36","₹57,947,796.36"
PRT-IND-200876,Mahindra CIE,Maruti Suzuki,Manesar,41,Transmission,Overstocked,1431,"₹34,731.00","₹49,700,061.00",28,"₹13,916,017.08","₹63,616,078.08"
PRT-IND-200877,Uno Minda,Tata Motors,Anantapur,33,Braking System,Optimal Stock,682,"₹33,184.00","₹22,631,488.00",28,"₹6,336,816.64","₹28,968,304.64"
PRT-IND-200878,Motherson Sumi,TVS Motor,Manesar,6,Electrical & Sensor,Optimal Stock,862,"₹14,582.00","₹12,569,684.00",18,"₹2,262,543.12","₹14,832,227.12"
PRT-IND-200879,Endurance Tech,Tata Motors,Jamshedpur,30,Engine Core,Overstocked,1747,"₹19,794.00","₹34,580,118.00",28,"₹9,682,433.04","₹44,262,551.04"
PRT-IND-200880,Bharat Forge,Hyundai India,Coimbatore,15,Transmission,Optimal Stock,541,"₹46,450.00","₹25,129,450.00",28,"₹7,036,246.00","₹32,165,696.00"
PRT-IND-200881,Bosch India,Hero MotoCorp,Pithampur,9,Braking System,Overstocked,1357,"₹21,431.00","₹29,081,867.00",28,"₹8,142,922.76","₹37,224,789.76"
PRT-IND-200882,Motherson Sumi,Mahindra & Mahindra,Bengaluru,32,Engine Core,Overstocked,1349,"₹46,692.00","₹62,987,508.00",28,"₹17,636,502.24","₹80,624,010.24"
PRT-IND-200883,Bharat Forge,TVS Motor,Jamshedpur,15,Braking System,Reorder Needed,280,"₹34,247.50","₹9,589,300.00",28,"₹2,685,004.00","₹12,274,304.00"
PRT-IND-200884,Bharat Forge,Bajaj Auto,Pune,16,Suspension,Optimal Stock,311,"₹16,261.00","₹5,057,171.00",28,"₹1,416,007.88","₹6,473,178.88"
PRT-IND-200885,Motherson Sumi,Maruti Suzuki,Chennai,38,Suspension,Optimal Stock,897,"₹5,739.00","₹5,147,883.00",28,"₹1,441,407.24","₹6,589,290.24"
PRT-IND-200886,Uno Minda,Hero MotoCorp,Jamshedpur,14,Electrical & Sensor,Optimal Stock,1122,"₹20,654.00","₹23,173,788.00",18,"₹4,171,281.84","₹27,345,069.84"
PRT-IND-200887,Mahindra CIE,Maruti Suzuki,Jamshedpur,15,Transmission,Overstocked,1290,"₹6,425.50","₹8,288,895.00",28,"₹2,320,890.60","₹10,609,785.60"
PRT-IND-200888,Uno Minda,Tata Motors,Anantapur,6,Electrical & Sensor,Overstocked,1483,"₹28,000.00","₹41,524,000.00",18,"₹7,474,320.00","₹48,998,320.00"
PRT-IND-200889,Bharat Forge,Bajaj Auto,Gurugram,30,Suspension,Overstocked,1699,"₹28,029.00","₹47,621,271.00",28,"₹13,333,955.88","₹60,955,226.88"
